"lab_id","num_valid","num_invalid","pct_accurate","rank"
"281cb8d5-6e31-43e0-af1c-e6b25b8b8762","110939","122509","47.52193207909256","21"
"929b3d3a-5f65-4bb6-a2a3-37d1c759d4fd","81806","90302","47.53178236921003","22"
"17031ae5-13ff-4053-907b-b5a27b4973a6","59459","65520","47.57519263236223","23"
"b5d3a29d-3e38-45c5-8338-df57dc92faf7","482721","531267","47.6061846885762","24"
"50c3a37e-7e9f-427d-8592-6ffd89977217","96950","106402","47.67595106023054","25"
"e50a5623-4b0b-4dcc-9a91-462101c16d42","78833","85852","47.868961957676774","26"
"08141d40-88e1-4f31-9bd1-db8630434e04","49672","53728","48.03868471953579","27"
"ca1aa332-3882-4921-9cf2-7d5666375cc7","115547","124664","48.10229340038549","28"
"c20f9ca0-d256-4bc6-87fd-304825376f01","55915","60132","48.18306375864951","29"
"7386a44d-438c-481b-9c14-99e25f48c83f","65922","70889","48.18472198872898","30"
"fc70d64a-eba6-4db8-9716-109753389ceb","87238","92867","48.43730046361844","31"
"f2dc86ff-3b3a-4512-a4f1-27662a0f00c1","902573","957073","48.53466735066782","32"
"601dc6d2-3abf-4694-b215-23696e95fcec","80682","85321","48.60273609513081","33"
"4af19f64-4525-4bab-993a-1f3a0ab54b2e","495384","523513","48.619634761904294","34"
"a293e182-c9b5-41dd-860b-d1a8bfd5136a","56015","59129","48.64778017091641","35"
"352b642b-76e1-492e-a413-f1ea34297fd9","84244","88513","48.764449486851476","36"
"c8da6e5e-6a20-4195-9bba-2598afaa9379","518079","541982","48.87256488070026","37"
"df5429ff-0daa-4f3c-8bf9-e5315162d215","497600","520373","48.88145363383901","38"
"6e1c92d9-e703-472b-9d8f-eeb471b3ed76","499398","520411","48.96975806253916","39"
"c1f3dd76-f633-4d2b-b092-d2a8d1511060","535936","557387","49.01899987469393","40"
"12d0595c-a8e9-474c-a89b-4ac9ad88bed5","522605","540274","49.16881413594586","41"
"15accf3a-35e3-4ea4-a7c3-dc7e92c71c7f","511499","527907","49.21070303615719","42"
"646783fc-714b-4c42-96fb-e4f579e4bb49","516563","532809","49.22591797760947","43"
"925bc449-f7d3-40eb-8fc3-7f3168dd6151","95718","98694","49.234615147213134","44"
"cd294cb5-b37a-4342-90f5-27b478f30a76","555285","571452","49.28257437183655","45"
"f277843c-9760-4710-b0b0-cd7c01b8d9d5","519478","528879","49.55163174376668","46"
"bb84eecd-796d-4034-8a0f-a03f9d6a1a36","524971","534253","49.56184905175864","47"
"fc525a6a-52d3-4e63-8050-c7072e2545dd","509263","517772","49.58574926852541","48"
"26a9ff1c-f9ea-4870-afe2-5f625a197e43","45805","46393","49.68112106553287","49"
"8777298e-ceda-4397-aa35-bdbcd4a37c1b","521302","527498","49.704614797864224","50"
"4480929d-ec10-46cd-b746-909ae120794f","513878","516629","49.86652201295091","51"
"27637ab4-fa07-4a26-a345-6e059c3822ff","48697","48949","49.8709624562194","52"
"c5caf138-5a17-4601-995b-f9d789bcf4b6","554503","557046","49.88561008106705","53"
"853c77cf-3665-414c-b0d5-84d2b1580e3f","83890","84266","49.88819905326007","54"
"62be9350-9578-495c-93ea-29db008162f3","544238","546510","49.89585128737343","55"
"4dcca0bc-3eb2-431e-9d96-c5d10a400ecd","516529","517090","49.97286234095929","56"
"54e4068f-b3ec-482b-971a-0f00eb807de0","49646","49699","49.97332528058785","57"
"a87b5913-d3f1-487e-bded-dfc01d9f9bac","522515","522526","49.999473704859426","58"
"46d0751c-fe5d-43a9-b9ab-1ca7f90dc2d8","474587","473630","50.05046313238425","59"
"ac256169-1a6d-4c61-92bb-6b060890f1b2","933617","931254","50.063355588670746","60"
"a0dd1aba-800b-4281-9117-1a049fae660d","98467","97642","50.21034220764983","61"
"ec04d723-062e-4194-ba80-9a7f4d781be0","540546","534623","50.275445069565805","62"
"144ceaf3-b8c3-4668-993b-f405584f812c","80367","79207","50.363467732838686","63"
"beab8b80-6d64-472f-8b01-fbc4d0a74c5a","83110","81776","50.40452191210897","64"
"8afdcef7-bf40-4fb9-ba34-3a82ca5aa396","547515","537893","50.443243462366226","65"
"036fea8e-5e4f-414f-a158-2d75a205da5a","112754","110707","50.458021757711634","66"
"1acacdff-e896-43cf-ac12-b4e5785b8eed","849512","833457","50.47698442454971","67"
"550f6e89-ab15-486f-b5ee-9db0eb242ed2","516057","505777","50.503017124112134","68"
"f37a2116-6086-4179-bb5b-347a83253b2d","93091","91194","50.51469191741054","69"
"39595baa-23fc-4aee-afbb-dac52d732ab9","522085","511121","50.53058151036676","70"
"a4870a14-daa5-405f-8cf9-23d96b588279","548369","536190","50.56147245101465","71"
"01b56dbc-d08c-424c-8648-2d9083648aee","507764","495867","50.592697913874716","72"
"726316d4-6b4a-4144-a7ea-ea4447f56396","565784","552288","50.603538949191105","73"
"e436eb75-b666-40f8-ac4e-31b1c4ad8deb","532725","519534","50.62679435386155","74"
"bebdb4a8-ad75-4e0a-8145-e6d876209cd1","541073","527304","50.644388638093105","75"
"23d3d67b-7ca4-40a1-b030-2f748e7fcad3","546451","532180","50.66153299877344","76"
"dd761751-74a1-4af4-9b05-5a61337855bc","513513","500101","50.6615930719189","77"
"9eb4ee85-b788-4ca8-b381-94ec7653673e","528346","513680","50.7037252429402","78"
"d28b08cc-68cf-4025-a957-7a81b9fea1a4","538916","523174","50.741085971998615","79"
"fe2b4e0e-471b-4b7f-9d29-05bc7c4e41b1","501433","486292","50.766458275329676","80"
"f34664ae-14c7-4c89-b0b1-80e9f3c76304","868847","842159","50.77989206349949","81"
"bcaa3a8e-9f98-4fe6-bbe2-a95b7e503b25","400569","387274","50.84375947999792","82"
"d76e8ed3-82b7-49b2-903a-3ca3249535b7","427338","412988","50.85383529725368","83"
"386396c0-186c-4f52-896d-25b2de172842","104571","100882","50.89777223987968","84"
"765442ce-d86c-49e1-a847-a9edd2e74eee","460286","443848","50.909046667861176","85"
"34e28549-da4d-4a66-b11f-81db7de9ca22","413039","397763","50.94203023672858","86"
"b513499f-8dcc-49d5-bdc5-c8742e19c409","104662","100777","50.94553614454899","87"
"acb72706-2f47-4e35-aed5-554dcd269c03","521278","501218","50.98093293274497","88"
"e8c1f911-5210-4c7c-a520-366793a46bf8","561480","539816","50.98356845026224","89"
"c1092f84-1bed-4325-8934-db286b65f06b","95184","91491","50.98915226998795","90"
"06d81d08-8e0a-4bd4-a9bc-0b0322b47708","399959","384329","50.99644518340202","91"
"0f3d30d6-3849-4ed9-815f-48c94932d9af","555095","531804","51.071442700747724","92"
"89a4ab59-a28b-4178-9880-6c06c72920a7","443527","424040","51.12308328924452","93"
"04736484-0c03-4cd5-a5d4-639164f53a35","545010","520621","51.1443454629229","94"
"25d69b23-3be0-4550-90cb-17b9c5e7daba","537889","513732","51.1485601751962","95"
"54a4540d-72d7-464c-8037-24deb4262896","449735","429509","51.15019266551719","96"
"01d86ee0-6c99-4e96-bd19-40bfd0064dba","120093","114606","51.16894405174287","97"
"7f5fd41d-389c-458c-97c9-a9bda7f1c922","539478","514479","51.185959199473984","98"
"533e4d2d-7dad-4021-a0ab-808a397439dd","60509","57657","51.206776907062945","99"
"2f997874-4097-4aa3-982b-c88b8f903850","542696","516951","51.214791340889946","100"
"e879057d-448e-4e79-9da9-ec20884b2ae7","80131","76226","51.2487448595202","101"
"ec6fdd4c-551a-48d1-864a-78e841acd6c5","577505","548518","51.28714067119411","102"
"2b169db8-9456-4951-b77b-010ab977f69c","114069","108338","51.28840369232983","103"
"1e299882-9941-41c9-933e-a30ad1f03793","547175","519063","51.31827978368807","104"
"f7bdd721-3164-44a6-a8ee-631ca3ab5758","555316","526591","51.32751706015397","105"
"d53f056d-c63f-4a67-92b3-f1f6ff5ab0ac","546692","516623","51.41392719937178","106"
"e081f72f-090a-47cb-923f-27f879f72b74","103204","97436","51.437400318979265","107"
"1980f279-ea43-4d23-be4b-9143bb349bb6","551392","520013","51.464385549815425","108"
"7214b61f-66bb-4cd6-9130-97ce7348e14f","93441","88106","51.46931648553819","109"
"63423ffc-1ab7-41fa-9f47-40e7b0423207","98128","92293","51.532131435083315","110"
"78210476-7e20-4d86-92ca-ec92b03df2b9","489907","460366","51.554342804646666","111"
"313f9606-066e-46ba-9b38-845d37793a61","523617","491686","51.57248624302302","112"
"f1d9204a-bf72-410a-ad99-a1ed621f2f21","957543","898716","51.58455797386032","113"
"e9d060ff-16b4-45b9-ad76-ede8f9e67bc7","514637","482406","51.61632948629096","114"
"8f900c8d-5b84-49b0-92b3-815cd9727ab2","65783","61488","51.68734432824446","115"
"fc9f8292-6a93-494b-9455-2de34513cf07","845355","785104","51.84766988927658","116"
"53657af9-9805-49af-bff3-fb6d14568520","540257","501685","51.85096675246798","117"
"b1f4b2db-9af5-437d-be30-2f257b30441a","564796","523183","51.91239904446685","118"
"bc9126f5-acbc-47b6-821a-9680e4a08f83","537491","497743","51.919759204199245","119"
"b66421bf-547b-4639-be79-1ebd0e018d0f","80225","74124","51.97636525017979","120"
"6f5cde0e-9df6-4486-ae97-2fe55804dcfc","77284","71406","51.97659560158719","121"
"1b9f4465-9f48-4294-8641-563ac4d28a1d","542278","500289","52.013731491597184","122"
"fdd946a7-0160-44ff-bdc5-a5f2e9230121","566486","522247","52.031673514075536","123"
"ba14b7aa-0839-4af4-a9ec-de0b836449e3","559308","514542","52.084369325324765","124"
"ba5962be-b2d8-467d-9965-78602cfc31a0","901524","829275","52.08715743422546","125"
"40f30fe0-9e80-44c2-9748-d14739b48dd1","518912","476812","52.11403963347273","126"
"4e45ad91-6918-4adc-8f41-4dfa3f741909","531404","488154","52.1210171466459","127"
"9552b1c8-58b7-4003-a75b-15d2e5e5784c","512802","469830","52.18657645995653","128"
"5d4f045f-ef76-4117-b47c-1562c6077ea1","528234","483147","52.22898195635472","129"
"d1aad39b-7d69-485c-bee4-f596ed481abe","88366","80540","52.31667317916474","130"
"d43ad1e6-c041-423a-be79-a08bccfb1b51","437034","397560","52.36486243610666","131"
"2f67ec22-80d4-4350-a308-6521ac60e873","876079","796815","52.36906821352698","132"
"e5139fc7-a365-491c-aaec-3d68c9b7870a","511845","465068","52.39412312048258","133"
"bd83e89f-52be-48bf-a862-3280f6d4d1b7","81952","74446","52.39964705431016","134"
"1f191f9a-f827-4f96-a390-88270754e247","1019857","925814","52.41672410186512","135"
"65508b12-0120-4b97-bea8-94e9c5d381ae","531551","482194","52.43438931881291","136"
"0f3c30ef-dde8-44a6-a282-24f3ede5eca8","595135","539815","52.43711176703819","137"
"aba295c4-49d1-4be2-b366-a9e76f7b8d14","550521","499117","52.44865372633232","138"
"a4548fb5-c0b6-4799-97de-12ebf96249f1","445720","401948","52.58190706738959","139"
"7194f82f-4d0e-4a5e-9608-7b747d970a30","530514","478152","52.59560647429377","140"
"84e45e38-2ecc-47ee-8184-cfe836c26fb0","508115","457784","52.60539663049656","141"
"3d17e61e-4cbc-42d8-baa2-cf423cb596bb","847720","761122","52.69131462256704","142"
"01cded2c-f500-4d2a-ba32-1a033828d815","574097","515168","52.70498914405586","143"
"468d7410-b7e8-4e23-96d2-7559015deef0","571452","511771","52.75478825689631","144"
"51b4d95e-7d96-4a43-a981-3efe3bc8678a","856117","764205","52.83622637969489","145"
"8275dd00-6467-4507-91f8-f2af1d1410b5","537802","479634","52.858558179580825","146"
"d640b504-0632-488c-9cd6-fe03a0c207e9","549713","488968","52.924141290733154","147"
"14bb19bd-64bd-4e09-ba8c-f0819a9b5b35","83566","74315","52.92973822055852","148"
"13476567-7d74-4e99-a6b3-77a675995796","480535","427320","52.93080943542746","149"
"d556905f-1d64-44a3-ae3a-e30046365b2a","548583","487085","52.96900164917715","150"
"4d638831-9fe4-4e04-8025-2166837f7530","550527","488086","53.005980090755656","151"
"e3414543-131f-42fc-a3b3-757071812edc","550102","487398","53.02187951807229","152"
"98c048dc-ba61-4101-9c0d-ab704e59f71f","539885","478221","53.028368362429845","153"
"5d12a834-dad2-49a1-ab07-74304713f8ea","522373","462656","53.03123055260301","154"
"34662b02-8c95-4576-9d35-d9335465ad44","530995","470233","53.034373788987125","155"
"81ad1491-fd6c-4849-880e-370d9c4d3bc9","531603","470450","53.05138550555709","156"
"bbdda132-3938-46de-8718-48aef5303896","533713","471942","53.07118246317077","157"
"37813c50-e305-41bc-96da-d87eea243b84","847715","749563","53.07247705158401","158"
"9e3e8504-9a99-4ff1-8360-486f991c3d2c","551507","486461","53.133333590245556","159"
"cca9fed2-300a-4461-94fb-3b575219e20f","89620","79012","53.14531049860051","160"
"b53b8e4e-2fd9-4102-8cd9-584e32f28382","903339","793212","53.245614190201174","161"
"0154cc09-de10-4461-bd91-55acd9310074","113454","99574","53.25778770865802","162"
"f14a79a2-8e8e-4867-bcb1-8a9ce03e3cfd","450973","395464","53.27898000678136","163"
"39a64b11-1862-4e84-b4de-2f2309febd02","967996","848269","53.29596727349809","164"
"adf058d8-50be-4462-b238-24a03424045f","599525","525228","53.302814040060355","165"
"ad00fd27-089b-44d1-bb24-72fcf48bd5f4","631565","552494","53.338980574447724","166"
"a13314f1-3d28-4910-94ec-69008073ecc2","528075","461693","53.35341211273753","167"
"f446143e-03a1-4edc-91cf-5f431fad5bb7","603575","527509","53.36252656743442","168"
"54b0e340-ccff-4b02-8b8c-051b073f4f90","583777","510045","53.37038384673192","169"
"33bbbee0-536f-401a-aca9-aba3824daafa","526344","459817","53.3730293532192","170"
"2ce4662b-2cfa-4f3a-8923-7dc0d30aaaa4","539032","467747","53.540250640905306","171"
"54765bf1-ec19-4608-9721-98f15fecc0f6","551583","477074","53.62166397545538","172"
"8b8d2be9-5880-49b7-bd41-f7f9be96d00c","560678","484485","53.64502953127885","173"
"fad1828a-459d-4b3c-b904-312c4f3d7436","505583","436525","53.66507873831875","174"
"dfce55cb-3776-453b-8e49-dcaad13f44e8","70734","60918","53.728010208732115","175"
"85d08f06-c084-465b-b02f-74ceac17e8fc","561259","483371","53.72801853287768","176"
"a0b15cc1-d4f7-4f2e-bb6b-c146e9f54060","605451","521191","53.739430981625034","177"
"4f6cd203-446f-4e0b-9231-8de633e54c88","544727","468767","53.747432150560336","178"
"ae02cd0d-d60e-4059-9cce-cc077fcc3484","593598","509611","53.80648635027452","179"
"2796a15d-fc45-46c9-b812-1c0ef5316901","542396","462966","53.95031839277793","180"
"38558078-b464-4973-a914-01c4bc5d16aa","494286","420960","54.005808274496694","181"
"baf7caa4-c73e-413b-9440-dfe34182c8b8","953436","811764","54.012916383412644","182"
"03ec1b27-20ae-4867-8c6c-173f3564778c","582142","495443","54.02283810557867","183"
"13e295a8-953e-497b-862d-b39b0c3d21cb","547380","465446","54.04482112426023","184"
"3e4003e7-ae9b-4962-aab5-a1220806894c","565346","480547","54.053904175666155","185"
"428ab7a9-2ced-4d78-b028-283ac1d401dc","598432","508543","54.06011879220398","186"
"d94b2cc9-ff8c-4880-b62c-6250199ef0ab","533073","452779","54.07231511423621","187"
"defc710b-f7a1-4ab8-92e4-241e2af8c9ca","105876","89849","54.094264912504784","188"
"4bd5ac56-462a-4855-8842-8325937a9829","561857","476594","54.105297216719904","189"
"094dffed-2ec2-4766-9c91-4e353e9e5254","609033","514867","54.18925171278583","190"
"d4a24b4b-672b-428d-83ca-3c3922bed0d4","66646","56240","54.23400550103348","191"
"fad75b95-3cbc-47f6-b47d-145b27e3d8b2","86514","73000","54.23599182516895","192"
"ed7c6eab-22f2-4f36-b921-4b19059bed6f","605643","510011","54.28591660138359","193"
"c9bfc564-ac91-4473-8704-7ef05750efe3","598462","503769","54.29551518692543","194"
"bf038b5a-1fb7-42f3-aa49-26e785dc0256","570129","478956","54.34535809777091","195"
"2a7e7513-cbe7-400e-8e29-bea175804e49","565269","474753","54.35163871533487","196"
"de635ece-88ab-4cf0-9129-0bfbaee5c423","456716","383420","54.36215088985593","197"
"041e7959-7eb7-4d60-93a7-68b9bf137512","71882","60224","54.4123658274416","198"
"5cb21c17-6740-4567-b230-3007ec35fa21","583836","486799","54.53174984938845","199"
"741c7b63-47f5-47cd-8fc2-996921d3fc5b","110223","91797","54.560439560439555","200"
"0a6233a3-cf46-4e83-8b6f-d5e2482dbdc1","560946","466791","54.580695255692845","201"
"e4dd5b99-6e34-4eff-ba45-2c9195b6b279","572083","475340","54.61814376808606","202"
"340cb41a-7e31-464d-978f-1b4e1f6e2598","555047","461171","54.618890828542696","203"
"44dec14f-f36d-466d-adac-7db3e1544ece","68307","56736","54.626808377918","204"
"1b4f7b66-0132-4ab5-910a-8bd879ba6ede","1042990","864930","54.66633821124576","205"
"370aec7b-25fc-4077-bc3a-a632c86786be","82140","67761","54.796165469209676","206"
"ed84c15d-41e0-4843-8077-8a017114829a","75487","61682","55.03211366999833","207"
"16e3ba15-1825-421b-96c2-a78e96613e19","886152","723150","55.06436952169326","208"
"98b4999d-de19-4345-badf-c142efa25c5d","56122","45790","55.069079205589134","209"
"371566df-a3e3-46dc-84f0-f29e32c14f4b","100117","81232","55.206811176240286","210"
"eec0ee8f-a64c-4d45-8548-3b1f6f889f99","73383","59472","55.23540702269392","211"
"603f0bec-5bc1-42ce-a1c7-92d06b6fedba","534047","432767","55.237822373279656","212"
"568dbf9e-d2bb-4ee1-8d21-07a20b7f34b8","628389","509073","55.24483455271473","213"
"30fa1f2b-7c91-49bf-a681-0cbda1320560","534714","431213","55.35759948733185","214"
"5f627ea0-a9ad-4605-ab8d-284443bae5ab","444989","358478","55.383606296213785","215"
"cd67aa07-5b62-4551-874a-abce5e99a7a8","75867","61102","55.389905745095604","216"
"8e52b43c-34ae-439d-a817-572d62d3278a","78490","63186","55.40105593043282","217"
"c97f6fe0-77ff-4c23-b8eb-082e44f221ed","131610","105881","55.41683684855426","218"
"81c3aa6f-46f5-49a9-a2b5-e9415f37ba94","55773","44741","55.48779274528921","219"
"ebc23f8f-c1ce-4cda-a282-bcba9f94a4ec","607357","485069","55.59708392147385","220"
"cd90e4ed-c716-479f-8088-1ddd531fd2e6","114453","91113","55.677008843874965","221"
"55dd938e-fcff-4aa4-922b-46e2fef4ccf5","506551","403085","55.687219942922226","222"
"66fc0f62-ad72-4891-acf4-5752a2383ee1","579860","461371","55.68985172358487","223"
"feaf4b79-3130-487e-87ec-7f6b6ea252c4","71156","56297","55.82920762947911","224"
"8b61f43b-59ed-4c2d-966a-86ef6d6b7257","564278","446096","55.848428403739604","225"
"428df69c-4526-4e09-bfaf-13ae7627646f","87775","68972","55.997881937134366","226"
"84b0bff7-3196-499e-b829-363394926e68","95270","74818","56.01218192935422","227"
"fbc86fc2-5a44-4c7d-b257-230e5f0bc640","1056317","821925","56.23966453737058","228"
"8c9831cb-b2a5-45e3-9ced-f2a2dff13f54","589201","456854","56.32600580275415","229"
"c322c929-c3af-4357-a67c-721565d6665b","562973","433178","56.51482556359427","230"
"543a29e2-cf24-455d-b3c3-5b926942aed3","622536","472714","56.839625656242866","231"
"13e3bb58-8627-474b-87ab-2575767cee55","598401","452964","56.916579874734275","232"
"0cb2e9fd-49b7-4522-b9d4-f940c78423d2","75438","56648","57.112790151870755","233"
"28303108-9e36-405a-bcee-c7393fab69c9","48353","35819","57.44546880197691","234"
"48e9f9e6-9e92-47a3-a811-e5e0f300de1d","101806","74572","57.72035061062037","235"
"532f0b7f-c8f1-4b98-ab90-21a0b03a9c7f","111663","81720","57.74189044538558","236"
"bb39ae7b-1289-427a-98f5-99ef7801d604","75049","53573","58.34849403678998","237"
"74cdf9a2-fdd1-4f42-9521-699d49644b3b","105064","74155","58.623248651091686","238"
"525258a5-e996-4f6d-815b-104a5ab443b5","70924","49998","58.652685202031066","239"
"00eea561-0ce0-4a3d-b484-1a8d31b7f731","82816","58244","58.709768892669786","240"
"543d866e-1f72-4d2a-b370-0a1587c02e58","109723","75968","59.089024239193066","241"
"23235e5b-2139-4e4d-be4b-b4b4dff89d25","101719","69995","59.2374529741314","242"
"6f430cb6-f059-475c-a7eb-b0cb0f966869","58702","40365","59.254847729314506","243"
"b6aa138b-60e8-476d-8dbf-0482912962e7","71220","48961","59.26061523868166","244"
"b0067b2b-3da8-4f23-a85a-30f81b1a4020","56952","39151","59.26141743754098","245"
"ba101be5-8cc6-4706-8b8e-88f689e16ac9","54742","37624","59.26639672606804","246"
"4e8201a0-dfc7-4350-9d76-7b9142792d52","125348","86151","59.266474073163465","247"
"5cce2a2b-8d2c-419c-85b3-49a3efa1e0b0","88991","61152","59.27082847685207","248"
"c5d1e11a-152b-4cd7-9ebf-3b97b3a449bf","66311","45564","59.272402234636864","249"
"326d112e-d536-4853-a499-4e8a3dc47459","66306","45557","59.274290873657954","250"
"90ffddd0-e5dc-490b-8a9b-107600bdacee","76614","52635","59.27628066754869","251"
"c4be4f20-5c9c-44eb-8850-e22c113ec1e8","86365","59329","59.27835051546392","252"
"8b39e864-3f7e-4a04-ba15-7d282c746c15","94488","64907","59.279149283227206","253"
"704667c1-cf2a-4147-85d2-8429c7788fd6","80818","55513","59.28072118593717","254"
"5de81194-df80-431e-98d4-c5b9ea5b0287","95186","65370","59.28523381250156","255"
"63a67889-8def-43a2-87bc-7bbe2684b4f5","441830","303422","59.28598648510839","256"
"459d8bb6-6879-4cea-b437-ab36a85d86f1","67047","46042","59.28693330032099","257"
"a76d0c1a-31b3-4742-b703-8a882383b2a0","62131","42666","59.287002490529304","258"
"ad60225f-8d4b-469c-994c-a56e6b2552c7","71186","48881","59.288563885164116","259"
"9409a6a1-5e6a-4c4d-b5ed-de3903027439","91570","62877","59.28894701742345","260"
"6ac6714f-4a73-4049-8410-f8a61053c3d1","98895","67904","59.2899238005024","261"
"a7bb26b0-d090-4cbe-af7f-58d73cfa394a","101737","69855","59.29006014266399","262"
"557d8581-89a0-4a68-9415-d98eb19a3bb2","83139","57080","59.29224998038782","263"
"b91075e6-6035-4678-b038-a64ad26dc12a","67690","46473","59.29241523085413","264"
"5dfee91e-397c-49e9-9012-0dc84cc9836c","117342","80556","59.29418185125671","265"
"092a9a45-d6cb-41aa-bcd8-878aa715daa7","90188","61913","59.29481068500536","266"
